id,date,country,store,product,num_sold
67862,25/01/2012,Canada,Discount Stickers,Kaggle Tiers,6110.0
67952,26/01/2012,Canada,Discount Stickers,Kaggle Tiers,6580.0
68042,27/01/2012,Canada,Discount Stickers,Kaggle Tiers,7160.0
68132,28/01/2012,Canada,Discount Stickers,Kaggle Tiers,7020.0
68222,29/01/2012,Canada,Discount Stickers,Kaggle Tiers,8060.0
68312,30/01/2012,Canada,Discount Stickers,Kaggle Tiers,6090.0
68402,31/01/2012,Canada,Discount Stickers,Kaggle Tiers,6310.0
68492,01/02/2012,Canada,Discount Stickers,Kaggle Tiers,6150.0
68582,02/02/2012,Canada,Discount Stickers,Kaggle Tiers,6260.0
68672,03/02/2012,Canada,Discount Stickers,Kaggle Tiers,6590.0
68762,04/02/2012,Canada,Discount Stickers,Kaggle Tiers,6470.0
68852,05/02/2012,Canada,Discount Stickers,Kaggle Tiers,8830.0
68942,06/02/2012,Canada,Discount Stickers,Kaggle Tiers,6090.0
69032,07/02/2012,Canada,Discount Stickers,Kaggle Tiers,6220.0
69122,08/02/2012,Canada,Discount Stickers,Kaggle Tiers,6180.0
69212,09/02/2012,Canada,Discount Stickers,Kaggle Tiers,5660.0
69302,10/02/2012,Canada,Discount Stickers,Kaggle Tiers,6390.0
69392,11/02/2012,Canada,Discount Stickers,Kaggle Tiers,7110.0
69482,12/02/2012,Canada,Discount Stickers,Kaggle Tiers,8030.0
69572,13/02/2012,Canada,Discount Stickers,Kaggle Tiers,5920.0
69662,14/02/2012,Canada,Discount Stickers,Kaggle Tiers,7090.0
69752,15/02/2012,Canada,Discount Stickers,Kaggle Tiers,6160.0
69842,16/02/2012,Canada,Discount Stickers,Kaggle Tiers,6580.0
69932,17/02/2012,Canada,Discount Stickers,Kaggle Tiers,6880.0
70022,18/02/2012,Canada,Discount Stickers,Kaggle Tiers,6950.0
70112,19/02/2012,Canada,Discount Stickers,Kaggle Tiers,7270.0
70202,20/02/2012,Canada,Discount Stickers,Kaggle Tiers,6620.0
70292,21/02/2012,Canada,Discount Stickers,Kaggle Tiers,6330.0
70382,22/02/2012,Canada,Discount Stickers,Kaggle Tiers,6120.0
70472,23/02/2012,Canada,Discount Stickers,Kaggle Tiers,6550.0
70562,24/02/2012,Canada,Discount Stickers,Kaggle Tiers,7100.0
70652,25/02/2012,Canada,Discount Stickers,Kaggle Tiers,6970.0
70742,26/02/2012,Canada,Discount Stickers,Kaggle Tiers,7190.0
70832,27/02/2012,Canada,Discount Stickers,Kaggle Tiers,5760.0
70922,28/02/2012,Canada,Discount Stickers,Kaggle Tiers,6540.0
71012,29/02/2012,Canada,Discount Stickers,Kaggle Tiers,5970.0
71102,01/03/2012,Canada,Discount Stickers,Kaggle Tiers,6610.0
71192,02/03/2012,Canada,Discount Stickers,Kaggle Tiers,6600.0
71282,03/03/2012,Canada,Discount Stickers,Kaggle Tiers,6940.0
71372,04/03/2012,Canada,Discount Stickers,Kaggle Tiers,8070.0
71462,05/03/2012,Canada,Discount Stickers,Kaggle Tiers,6200.0
71552,06/03/2012,Canada,Discount Stickers,Kaggle Tiers,6450.0
71642,07/03/2012,Canada,Discount Stickers,Kaggle Tiers,5800.0
71732,08/03/2012,Canada,Discount Stickers,Kaggle Tiers,6030.0
71822,09/03/2012,Canada,Discount Stickers,Kaggle Tiers,7180.0
71912,10/03/2012,Canada,Discount Stickers,Kaggle Tiers,7460.0
72002,11/03/2012,Canada,Discount Stickers,Kaggle Tiers,8000.0
72092,12/03/2012,Canada,Discount Stickers,Kaggle Tiers,5860.0
72182,13/03/2012,Canada,Discount Stickers,Kaggle Tiers,6330.0
72272,14/03/2012,Canada,Discount Stickers,Kaggle Tiers,6480.0
72362,15/03/2012,Canada,Discount Stickers,Kaggle Tiers,6640.0
72452,16/03/2012,Canada,Discount Stickers,Kaggle Tiers,6990.0
72542,17/03/2012,Canada,Discount Stickers,Kaggle Tiers,7120.0
72632,18/03/2012,Canada,Discount Stickers,Kaggle Tiers,8180.0
72722,19/03/2012,Canada,Discount Stickers,Kaggle Tiers,5930.0
72812,20/03/2012,Canada,Discount Stickers,Kaggle Tiers,6170.0
72902,21/03/2012,Canada,Discount Stickers,Kaggle Tiers,6030.0
72992,22/03/2012,Canada,Discount Stickers,Kaggle Tiers,6190.0
73082,23/03/2012,Canada,Discount Stickers,Kaggle Tiers,6670.0
73172,24/03/2012,Canada,Discount Stickers,Kaggle Tiers,6750.0
73262,25/03/2012,Canada,Discount Stickers,Kaggle Tiers,7880.0
73352,26/03/2012,Canada,Discount Stickers,Kaggle Tiers,6140.0
73442,27/03/2012,Canada,Discount Stickers,Kaggle Tiers,6280.0
73532,28/03/2012,Canada,Discount Stickers,Kaggle Tiers,6510.0
73622,29/03/2012,Canada,Discount Stickers,Kaggle Tiers,6080.0
73712,30/03/2012,Canada,Discount Stickers,Kaggle Tiers,6700.0
73802,31/03/2012,Canada,Discount Stickers,Kaggle Tiers,7150.0
73892,01/04/2012,Canada,Discount Stickers,Kaggle Tiers,7380.0
73982,02/04/2012,Canada,Discount Stickers,Kaggle Tiers,6140.0
74072,03/04/2012,Canada,Discount Stickers,Kaggle Tiers,5680.0
74162,04/04/2012,Canada,Discount Stickers,Kaggle Tiers,7100.0
74252,05/04/2012,Canada,Discount Stickers,Kaggle Tiers,6710.0
74342,06/04/2012,Canada,Discount Stickers,Kaggle Tiers,6120.0
74432,07/04/2012,Canada,Discount Stickers,Kaggle Tiers,7010.0
74522,08/04/2012,Canada,Discount Stickers,Kaggle Tiers,8110.0
74612,09/04/2012,Canada,Discount Stickers,Kaggle Tiers,5840.0
74702,10/04/2012,Canada,Discount Stickers,Kaggle Tiers,5960.0
74792,11/04/2012,Canada,Discount Stickers,Kaggle Tiers,6010.0
74882,12/04/2012,Canada,Discount Stickers,Kaggle Tiers,6160.0
74972,13/04/2012,Canada,Discount Stickers,Kaggle Tiers,6400.0
75062,14/04/2012,Canada,Discount Stickers,Kaggle Tiers,6470.0
75152,15/04/2012,Canada,Discount Stickers,Kaggle Tiers,8540.0
75242,16/04/2012,Canada,Discount Stickers,Kaggle Tiers,6030.0
75332,17/04/2012,Canada,Discount Stickers,Kaggle Tiers,6400.0
75422,18/04/2012,Canada,Discount Stickers,Kaggle Tiers,6780.0
75512,19/04/2012,Canada,Discount Stickers,Kaggle Tiers,5820.0
75602,20/04/2012,Canada,Discount Stickers,Kaggle Tiers,6860.0
75692,21/04/2012,Canada,Discount Stickers,Kaggle Tiers,7060.0
75782,22/04/2012,Canada,Discount Stickers,Kaggle Tiers,7790.0
75872,23/04/2012,Canada,Discount Stickers,Kaggle Tiers,6480.0
75962,24/04/2012,Canada,Discount Stickers,Kaggle Tiers,6340.0
76052,25/04/2012,Canada,Discount Stickers,Kaggle Tiers,5790.0
76142,26/04/2012,Canada,Discount Stickers,Kaggle Tiers,6290.0
76232,27/04/2012,Canada,Discount Stickers,Kaggle Tiers,6190.0
76322,28/04/2012,Canada,Discount Stickers,Kaggle Tiers,6280.0
76412,29/04/2012,Canada,Discount Stickers,Kaggle Tiers,7550.0
76502,30/04/2012,Canada,Discount Stickers,Kaggle Tiers,6170.0
76592,01/05/2012,Canada,Discount Stickers,Kaggle Tiers,6300.0
76682,02/05/2012,Canada,Discount Stickers,Kaggle Tiers,5870.0
76772,03/05/2012,Canada,Discount Stickers,Kaggle Tiers,6310.0
76862,04/05/2012,Canada,Discount Stickers,Kaggle Tiers,6320.0
76952,05/05/2012,Canada,Discount Stickers,Kaggle Tiers,6710.0
77042,06/05/2012,Canada,Discount Stickers,Kaggle Tiers,7750.0
77132,07/05/2012,Canada,Discount Stickers,Kaggle Tiers,6240.0
77222,08/05/2012,Canada,Discount Stickers,Kaggle Tiers,6260.0
77312,09/05/2012,Canada,Discount Stickers,Kaggle Tiers,6690.0
77402,10/05/2012,Canada,Discount Stickers,Kaggle Tiers,5840.0
77492,11/05/2012,Canada,Discount Stickers,Kaggle Tiers,6370.0
77582,12/05/2012,Canada,Discount Stickers,Kaggle Tiers,7080.0
77672,13/05/2012,Canada,Discount Stickers,Kaggle Tiers,8030.0
77762,14/05/2012,Canada,Discount Stickers,Kaggle Tiers,6260.0
77852,15/05/2012,Canada,Discount Stickers,Kaggle Tiers,6580.0
77942,16/05/2012,Canada,Discount Stickers,Kaggle Tiers,6400.0
78032,17/05/2012,Canada,Discount Stickers,Kaggle Tiers,6130.0
78122,18/05/2012,Canada,Discount Stickers,Kaggle Tiers,6560.0
78212,19/05/2012,Canada,Discount Stickers,Kaggle Tiers,7160.0
78302,20/05/2012,Canada,Discount Stickers,Kaggle Tiers,7410.0
78392,21/05/2012,Canada,Discount Stickers,Kaggle Tiers,6580.0
78482,22/05/2012,Canada,Discount Stickers,Kaggle Tiers,6280.0
78572,23/05/2012,Canada,Discount Stickers,Kaggle Tiers,5660.0
78662,24/05/2012,Canada,Discount Stickers,Kaggle Tiers,6360.0
78752,25/05/2012,Canada,Discount Stickers,Kaggle Tiers,6610.0
78842,26/05/2012,Canada,Discount Stickers,Kaggle Tiers,6910.0
78932,27/05/2012,Canada,Discount Stickers,Kaggle Tiers,8000.0
79022,28/05/2012,Canada,Discount Stickers,Kaggle Tiers,5210.0
79112,29/05/2012,Canada,Discount Stickers,Kaggle Tiers,5980.0
79202,30/05/2012,Canada,Discount Stickers,Kaggle Tiers,6270.0
79292,31/05/2012,Canada,Discount Stickers,Kaggle Tiers,6270.0
79382,01/06/2012,Canada,Discount Stickers,Kaggle Tiers,6740.0
79472,02/06/2012,Canada,Discount Stickers,Kaggle Tiers,6930.0
79562,03/06/2012,Canada,Discount Stickers,Kaggle Tiers,7140.0
79652,04/06/2012,Canada,Discount Stickers,Kaggle Tiers,5880.0
79742,05/06/2012,Canada,Discount Stickers,Kaggle Tiers,6180.0
79832,06/06/2012,Canada,Discount Stickers,Kaggle Tiers,6100.0
79922,07/06/2012,Canada,Discount Stickers,Kaggle Tiers,6240.0
80012,08/06/2012,Canada,Discount Stickers,Kaggle Tiers,6010.0
80102,09/06/2012,Canada,Discount Stickers,Kaggle Tiers,6410.0
80192,10/06/2012,Canada,Discount Stickers,Kaggle Tiers,7470.0
80282,11/06/2012,Canada,Discount Stickers,Kaggle Tiers,6320.0
80372,12/06/2012,Canada,Discount Stickers,Kaggle Tiers,5560.0
80462,13/06/2012,Canada,Discount Stickers,Kaggle Tiers,5910.0
80552,14/06/2012,Canada,Discount Stickers,Kaggle Tiers,6250.0
80642,15/06/2012,Canada,Discount Stickers,Kaggle Tiers,5840.0
80732,16/06/2012,Canada,Discount Stickers,Kaggle Tiers,6720.0
80822,17/06/2012,Canada,Discount Stickers,Kaggle Tiers,7490.0
80912,18/06/2012,Canada,Discount Stickers,Kaggle Tiers,6220.0
81002,19/06/2012,Canada,Discount Stickers,Kaggle Tiers,5960.0
81092,20/06/2012,Canada,Discount Stickers,Kaggle Tiers,6020.0
81182,21/06/2012,Canada,Discount Stickers,Kaggle Tiers,5580.0
81272,22/06/2012,Canada,Discount Stickers,Kaggle Tiers,6550.0
81362,23/06/2012,Canada,Discount Stickers,Kaggle Tiers,6340.0
81452,24/06/2012,Canada,Discount Stickers,Kaggle Tiers,6930.0
81542,25/06/2012,Canada,Discount Stickers,Kaggle Tiers,5500.0
81632,26/06/2012,Canada,Discount Stickers,Kaggle Tiers,6210.0
81722,27/06/2012,Canada,Discount Stickers,Kaggle Tiers,5550.0
81812,28/06/2012,Canada,Discount Stickers,Kaggle Tiers,5770.0
81902,29/06/2012,Canada,Discount Stickers,Kaggle Tiers,6100.0
81992,30/06/2012,Canada,Discount Stickers,Kaggle Tiers,6120.0
82082,01/07/2012,Canada,Discount Stickers,Kaggle Tiers,7230.0
82172,02/07/2012,Canada,Discount Stickers,Kaggle Tiers,6670.0
82262,03/07/2012,Canada,Discount Stickers,Kaggle Tiers,6170.0
82352,04/07/2012,Canada,Discount Stickers,Kaggle Tiers,6240.0
82442,05/07/2012,Canada,Discount Stickers,Kaggle Tiers,6180.0
82532,06/07/2012,Canada,Discount Stickers,Kaggle Tiers,6450.0
82622,07/07/2012,Canada,Discount Stickers,Kaggle Tiers,7660.0
82712,08/07/2012,Canada,Discount Stickers,Kaggle Tiers,7920.0
82802,09/07/2012,Canada,Discount Stickers,Kaggle Tiers,6190.0
82892,10/07/2012,Canada,Discount Stickers,Kaggle Tiers,6220.0
82982,11/07/2012,Canada,Discount Stickers,Kaggle Tiers,5690.0
83072,12/07/2012,Canada,Discount Stickers,Kaggle Tiers,6240.0
83162,13/07/2012,Canada,Discount Stickers,Kaggle Tiers,6710.0
83252,14/07/2012,Canada,Discount Stickers,Kaggle Tiers,6620.0
83342,15/07/2012,Canada,Discount Stickers,Kaggle Tiers,7150.0
83432,16/07/2012,Canada,Discount Stickers,Kaggle Tiers,5600.0
83522,17/07/2012,Canada,Discount Stickers,Kaggle Tiers,6060.0
83612,18/07/2012,Canada,Discount Stickers,Kaggle Tiers,5530.0
83702,19/07/2012,Canada,Discount Stickers,Kaggle Tiers,6270.0
83792,20/07/2012,Canada,Discount Stickers,Kaggle Tiers,5600.0
83882,21/07/2012,Canada,Discount Stickers,Kaggle Tiers,6510.0
83972,22/07/2012,Canada,Discount Stickers,Kaggle Tiers,7170.0
84062,23/07/2012,Canada,Discount Stickers,Kaggle Tiers,5300.0
84152,24/07/2012,Canada,Discount Stickers,Kaggle Tiers,6240.0
84242,25/07/2012,Canada,Discount Stickers,Kaggle Tiers,5790.0
84332,26/07/2012,Canada,Discount Stickers,Kaggle Tiers,6300.0
84422,27/07/2012,Canada,Discount Stickers,Kaggle Tiers,6380.0
84512,28/07/2012,Canada,Discount Stickers,Kaggle Tiers,6280.0
84602,29/07/2012,Canada,Discount Stickers,Kaggle Tiers,7460.0
84692,30/07/2012,Canada,Discount Stickers,Kaggle Tiers,5830.0
84782,31/07/2012,Canada,Discount Stickers,Kaggle Tiers,5450.0
84872,01/08/2012,Canada,Discount Stickers,Kaggle Tiers,5470.0
84962,02/08/2012,Canada,Discount Stickers,Kaggle Tiers,5740.0
85052,03/08/2012,Canada,Discount Stickers,Kaggle Tiers,6190.0
85142,04/08/2012,Canada,Discount Stickers,Kaggle Tiers,6830.0
85232,05/08/2012,Canada,Discount Stickers,Kaggle Tiers,7710.0
85322,06/08/2012,Canada,Discount Stickers,Kaggle Tiers,5910.0
85412,07/08/2012,Canada,Discount Stickers,Kaggle Tiers,6140.0
85502,08/08/2012,Canada,Discount Stickers,Kaggle Tiers,6260.0
85592,09/08/2012,Canada,Discount Stickers,Kaggle Tiers,6010.0
85682,10/08/2012,Canada,Discount Stickers,Kaggle Tiers,6370.0
85772,11/08/2012,Canada,Discount Stickers,Kaggle Tiers,6100.0
85862,12/08/2012,Canada,Discount Stickers,Kaggle Tiers,7060.0
85952,13/08/2012,Canada,Discount Stickers,Kaggle Tiers,5880.0
86042,14/08/2012,Canada,Discount Stickers,Kaggle Tiers,5510.0
86132,15/08/2012,Canada,Discount Stickers,Kaggle Tiers,5690.0
86222,16/08/2012,Canada,Discount Stickers,Kaggle Tiers,6130.0
86312,17/08/2012,Canada,Discount Stickers,Kaggle Tiers,6350.0
86402,18/08/2012,Canada,Discount Stickers,Kaggle Tiers,6460.0
86492,19/08/2012,Canada,Discount Stickers,Kaggle Tiers,6990.0
86582,20/08/2012,Canada,Discount Stickers,Kaggle Tiers,5510.0
86672,21/08/2012,Canada,Discount Stickers,Kaggle Tiers,6040.0
86762,22/08/2012,Canada,Discount Stickers,Kaggle Tiers,5650.0
86852,23/08/2012,Canada,Discount Stickers,Kaggle Tiers,5690.0
86942,24/08/2012,Canada,Discount Stickers,Kaggle Tiers,5780.0
87032,25/08/2012,Canada,Discount Stickers,Kaggle Tiers,6190.0
87122,26/08/2012,Canada,Discount Stickers,Kaggle Tiers,6960.0
87212,27/08/2012,Canada,Discount Stickers,Kaggle Tiers,5490.0
87302,28/08/2012,Canada,Discount Stickers,Kaggle Tiers,5610.0
87392,29/08/2012,Canada,Discount Stickers,Kaggle Tiers,5970.0
87482,30/08/2012,Canada,Discount Stickers,Kaggle Tiers,5880.0
87572,31/08/2012,Canada,Discount Stickers,Kaggle Tiers,6480.0
87662,01/09/2012,Canada,Discount Stickers,Kaggle Tiers,6420.0
87752,02/09/2012,Canada,Discount Stickers,Kaggle Tiers,6980.0
87842,03/09/2012,Canada,Discount Stickers,Kaggle Tiers,5300.0
87932,04/09/2012,Canada,Discount Stickers,Kaggle Tiers,5650.0
88022,05/09/2012,Canada,Discount Stickers,Kaggle Tiers,5710.0
88112,06/09/2012,Canada,Discount Stickers,Kaggle Tiers,5300.0
88202,07/09/2012,Canada,Discount Stickers,Kaggle Tiers,6890.0
88292,08/09/2012,Canada,Discount Stickers,Kaggle Tiers,6450.0
88382,09/09/2012,Canada,Discount Stickers,Kaggle Tiers,6800.0
88472,10/09/2012,Canada,Discount Stickers,Kaggle Tiers,5510.0
88562,11/09/2012,Canada,Discount Stickers,Kaggle Tiers,6460.0
88652,12/09/2012,Canada,Discount Stickers,Kaggle Tiers,5650.0
88742,13/09/2012,Canada,Discount Stickers,Kaggle Tiers,5710.0
88832,14/09/2012,Canada,Discount Stickers,Kaggle Tiers,5960.0
88922,15/09/2012,Canada,Discount Stickers,Kaggle Tiers,6310.0
89012,16/09/2012,Canada,Discount Stickers,Kaggle Tiers,6500.0
89102,17/09/2012,Canada,Discount Stickers,Kaggle Tiers,5900.0
89192,18/09/2012,Canada,Discount Stickers,Kaggle Tiers,5350.0
89282,19/09/2012,Canada,Discount Stickers,Kaggle Tiers,5750.0
89372,20/09/2012,Canada,Discount Stickers,Kaggle Tiers,5180.0
89462,21/09/2012,Canada,Discount Stickers,Kaggle Tiers,5960.0
89552,22/09/2012,Canada,Discount Stickers,Kaggle Tiers,6380.0
89642,23/09/2012,Canada,Discount Stickers,Kaggle Tiers,6610.0
89732,24/09/2012,Canada,Discount Stickers,Kaggle Tiers,5320.0
89822,25/09/2012,Canada,Discount Stickers,Kaggle Tiers,5820.0
89912,26/09/2012,Canada,Discount Stickers,Kaggle Tiers,5610.0
90002,27/09/2012,Canada,Discount Stickers,Kaggle Tiers,6090.0
90092,28/09/2012,Canada,Discount Stickers,Kaggle Tiers,5950.0
90182,29/09/2012,Canada,Discount Stickers,Kaggle Tiers,6690.0
90272,30/09/2012,Canada,Discount Stickers,Kaggle Tiers,6770.0
90362,01/10/2012,Canada,Discount Stickers,Kaggle Tiers,5870.0
90452,02/10/2012,Canada,Discount Stickers,Kaggle Tiers,5090.0
90542,03/10/2012,Canada,Discount Stickers,Kaggle Tiers,5740.0
90632,04/10/2012,Canada,Discount Stickers,Kaggle Tiers,5580.0
90722,05/10/2012,Canada,Discount Stickers,Kaggle Tiers,5230.0
90812,06/10/2012,Canada,Discount Stickers,Kaggle Tiers,5870.0
90902,07/10/2012,Canada,Discount Stickers,Kaggle Tiers,6630.0
90992,08/10/2012,Canada,Discount Stickers,Kaggle Tiers,5940.0
91082,09/10/2012,Canada,Discount Stickers,Kaggle Tiers,5380.0
91172,10/10/2012,Canada,Discount Stickers,Kaggle Tiers,6170.0
91262,11/10/2012,Canada,Discount Stickers,Kaggle Tiers,5180.0
91352,12/10/2012,Canada,Discount Stickers,Kaggle Tiers,6100.0
91442,13/10/2012,Canada,Discount Stickers,Kaggle Tiers,5820.0
91532,14/10/2012,Canada,Discount Stickers,Kaggle Tiers,6770.0
91622,15/10/2012,Canada,Discount Stickers,Kaggle Tiers,5640.0
91712,16/10/2012,Canada,Discount Stickers,Kaggle Tiers,5460.0
91802,17/10/2012,Canada,Discount Stickers,Kaggle Tiers,5670.0
91892,18/10/2012,Canada,Discount Stickers,Kaggle Tiers,5690.0
91982,19/10/2012,Canada,Discount Stickers,Kaggle Tiers,5780.0
92072,20/10/2012,Canada,Discount Stickers,Kaggle Tiers,5650.0
92162,21/10/2012,Canada,Discount Stickers,Kaggle Tiers,6090.0
92252,22/10/2012,Canada,Discount Stickers,Kaggle Tiers,5340.0
92342,23/10/2012,Canada,Discount Stickers,Kaggle Tiers,5600.0
92432,24/10/2012,Canada,Discount Stickers,Kaggle Tiers,5370.0
92522,25/10/2012,Canada,Discount Stickers,Kaggle Tiers,5650.0
92612,26/10/2012,Canada,Discount Stickers,Kaggle Tiers,5700.0
92702,27/10/2012,Canada,Discount Stickers,Kaggle Tiers,6500.0
92792,28/10/2012,Canada,Discount Stickers,Kaggle Tiers,6740.0
92882,29/10/2012,Canada,Discount Stickers,Kaggle Tiers,5310.0
92972,30/10/2012,Canada,Discount Stickers,Kaggle Tiers,5350.0
93062,31/10/2012,Canada,Discount Stickers,Kaggle Tiers,5260.0
93152,01/11/2012,Canada,Discount Stickers,Kaggle Tiers,5420.0
93242,02/11/2012,Canada,Discount Stickers,Kaggle Tiers,5890.0
93332,03/11/2012,Canada,Discount Stickers,Kaggle Tiers,5960.0
93422,04/11/2012,Canada,Discount Stickers,Kaggle Tiers,5940.0
93512,05/11/2012,Canada,Discount Stickers,Kaggle Tiers,5790.0
93602,06/11/2012,Canada,Discount Stickers,Kaggle Tiers,5420.0
93692,07/11/2012,Canada,Discount Stickers,Kaggle Tiers,5470.0
93782,08/11/2012,Canada,Discount Stickers,Kaggle Tiers,5260.0
93872,09/11/2012,Canada,Discount Stickers,Kaggle Tiers,5440.0
93962,10/11/2012,Canada,Discount Stickers,Kaggle Tiers,5750.0
94052,11/11/2012,Canada,Discount Stickers,Kaggle Tiers,7090.0
94142,12/11/2012,Canada,Discount Stickers,Kaggle Tiers,5730.0
94232,13/11/2012,Canada,Discount Stickers,Kaggle Tiers,4890.0
94322,14/11/2012,Canada,Discount Stickers,Kaggle Tiers,5520.0
94412,15/11/2012,Canada,Discount Stickers,Kaggle Tiers,5480.0
94502,16/11/2012,Canada,Discount Stickers,Kaggle Tiers,5940.0
94592,17/11/2012,Canada,Discount Stickers,Kaggle Tiers,5850.0
94682,18/11/2012,Canada,Discount Stickers,Kaggle Tiers,6170.0
94772,19/11/2012,Canada,Discount Stickers,Kaggle Tiers,5770.0
94862,20/11/2012,Canada,Discount Stickers,Kaggle Tiers,5230.0
94952,21/11/2012,Canada,Discount Stickers,Kaggle Tiers,5760.0
95042,22/11/2012,Canada,Discount Stickers,Kaggle Tiers,5020.0
95132,23/11/2012,Canada,Discount Stickers,Kaggle Tiers,5490.0
95222,24/11/2012,Canada,Discount Stickers,Kaggle Tiers,5950.0
95312,25/11/2012,Canada,Discount Stickers,Kaggle Tiers,6130.0
95402,26/11/2012,Canada,Discount Stickers,Kaggle Tiers,5620.0
95492,27/11/2012,Canada,Discount Stickers,Kaggle Tiers,5490.0
95582,28/11/2012,Canada,Discount Stickers,Kaggle Tiers,5310.0
95672,29/11/2012,Canada,Discount Stickers,Kaggle Tiers,5490.0
95762,30/11/2012,Canada,Discount Stickers,Kaggle Tiers,5840.0
95852,01/12/2012,Canada,Discount Stickers,Kaggle Tiers,5710.0
95942,02/12/2012,Canada,Discount Stickers,Kaggle Tiers,6480.0
96032,03/12/2012,Canada,Discount Stickers,Kaggle Tiers,5550.0
96122,04/12/2012,Canada,Discount Stickers,Kaggle Tiers,5230.0
96212,05/12/2012,Canada,Discount Stickers,Kaggle Tiers,5440.0
96302,06/12/2012,Canada,Discount Stickers,Kaggle Tiers,5260.0
96392,07/12/2012,Canada,Discount Stickers,Kaggle Tiers,6070.0
96482,08/12/2012,Canada,Discount Stickers,Kaggle Tiers,5850.0
96572,09/12/2012,Canada,Discount Stickers,Kaggle Tiers,6570.0
96662,10/12/2012,Canada,Discount Stickers,Kaggle Tiers,5550.0
96752,11/12/2012,Canada,Discount Stickers,Kaggle Tiers,5940.0
96842,12/12/2012,Canada,Discount Stickers,Kaggle Tiers,4970.0
96932,13/12/2012,Canada,Discount Stickers,Kaggle Tiers,5260.0
97022,14/12/2012,Canada,Discount Stickers,Kaggle Tiers,5080.0
97112,15/12/2012,Canada,Discount Stickers,Kaggle Tiers,6330.0
97202,16/12/2012,Canada,Discount Stickers,Kaggle Tiers,7220.0
97292,17/12/2012,Canada,Discount Stickers,Kaggle Tiers,5260.0
97382,18/12/2012,Canada,Discount Stickers,Kaggle Tiers,5260.0
97472,19/12/2012,Canada,Discount Stickers,Kaggle Tiers,5660.0
97562,20/12/2012,Canada,Discount Stickers,Kaggle Tiers,5560.0
97652,21/12/2012,Canada,Discount Stickers,Kaggle Tiers,5620.0
97742,22/12/2012,Canada,Discount Stickers,Kaggle Tiers,5870.0
97832,23/12/2012,Canada,Discount Stickers,Kaggle Tiers,6920.0
97922,24/12/2012,Canada,Discount Stickers,Kaggle Tiers,5530.0
98012,25/12/2012,Canada,Discount Stickers,Kaggle Tiers,5050.0
98102,26/12/2012,Canada,Discount Stickers,Kaggle Tiers,5210.0
98192,27/12/2012,Canada,Discount Stickers,Kaggle Tiers,5970.0
98282,28/12/2012,Canada,Discount Stickers,Kaggle Tiers,6690.0
98372,29/12/2012,Canada,Discount Stickers,Kaggle Tiers,6930.0
98462,30/12/2012,Canada,Discount Stickers,Kaggle Tiers,8680.0
98552,31/12/2012,Canada,Discount Stickers,Kaggle Tiers,7160.0
98642,01/01/2013,Canada,Discount Stickers,Kaggle Tiers,6670.0
98732,02/01/2013,Canada,Discount Stickers,Kaggle Tiers,5660.0
98822,03/01/2013,Canada,Discount Stickers,Kaggle Tiers,5790.0
98912,04/01/2013,Canada,Discount Stickers,Kaggle Tiers,5890.0
99002,05/01/2013,Canada,Discount Stickers,Kaggle Tiers,6570.0
99092,06/01/2013,Canada,Discount Stickers,Kaggle Tiers,7410.0
99182,07/01/2013,Canada,Discount Stickers,Kaggle Tiers,5510.0
99272,08/01/2013,Canada,Discount Stickers,Kaggle Tiers,5250.0
99362,09/01/2013,Canada,Discount Stickers,Kaggle Tiers,5860.0
99452,10/01/2013,Canada,Discount Stickers,Kaggle Tiers,5210.0
99542,11/01/2013,Canada,Discount Stickers,Kaggle Tiers,5190.0
99632,12/01/2013,Canada,Discount Stickers,Kaggle Tiers,5970.0
99722,13/01/2013,Canada,Discount Stickers,Kaggle Tiers,6590.0
99812,14/01/2013,Canada,Discount Stickers,Kaggle Tiers,5310.0
99902,15/01/2013,Canada,Discount Stickers,Kaggle Tiers,5470.0
99992,16/01/2013,Canada,Discount Stickers,Kaggle Tiers,5480.0
100082,17/01/2013,Canada,Discount Stickers,Kaggle Tiers,5240.0
100172,18/01/2013,Canada,Discount Stickers,Kaggle Tiers,5840.0
100262,19/01/2013,Canada,Discount Stickers,Kaggle Tiers,6070.0
100352,20/01/2013,Canada,Discount Stickers,Kaggle Tiers,6400.0
100442,21/01/2013,Canada,Discount Stickers,Kaggle Tiers,5420.0
100532,22/01/2013,Canada,Discount Stickers,Kaggle Tiers,5490.0
100622,23/01/2013,Canada,Discount Stickers,Kaggle Tiers,5070.0
100712,24/01/2013,Canada,Discount Stickers,Kaggle Tiers,5870.0
100802,25/01/2013,Canada,Discount Stickers,Kaggle Tiers,6040.0
100892,26/01/2013,Canada,Discount Stickers,Kaggle Tiers,5750.0
100982,27/01/2013,Canada,Discount Stickers,Kaggle Tiers,6540.0
101072,28/01/2013,Canada,Discount Stickers,Kaggle Tiers,5440.0
101162,29/01/2013,Canada,Discount Stickers,Kaggle Tiers,5550.0
101252,30/01/2013,Canada,Discount Stickers,Kaggle Tiers,5440.0
101342,31/01/2013,Canada,Discount Stickers,Kaggle Tiers,5220.0
101432,01/02/2013,Canada,Discount Stickers,Kaggle Tiers,5410.0
101522,02/02/2013,Canada,Discount Stickers,Kaggle Tiers,5790.0
101612,03/02/2013,Canada,Discount Stickers,Kaggle Tiers,7000.0
101702,04/02/2013,Canada,Discount Stickers,Kaggle Tiers,5480.0
